STAR_ID_g,RA_g,DEC_g,MEDIAN_g,MEAN_g,CLIPPED_MEAN_g,CLIPPED_SIGMA_g,N_NOTCLIPPED_g,RESIDUALS_g,CLIPPED_MEAN_ERROR_g,STAR_ID_r,RA_r,DEC_r,MEDIAN_r,MEAN_r,CLIPPED_MEAN_r,CLIPPED_SIGMA_r,N_NOTCLIPPED_r,RESIDUALS_r,CLIPPED_MEAN_ERROR_r,STAR_ID_i,RA_i,DEC_i,MEDIAN_i,MEAN_i,CLIPPED_MEAN_i,CLIPPED_SIGMA_i,N_NOTCLIPPED_i,RESIDUALS_i,CLIPPED_MEAN_ERROR_i,STAR_ID_z,RA_z,DEC_z,MEDIAN_z,MEAN_z,CLIPPED_MEAN_z,CLIPPED_SIGMA_z,N_NOTCLIPPED_z,RESIDUALS_z,CLIPPED_MEAN_ERROR_z,STAR_ID_Y,RA_Y,DEC_Y,MEDIAN_Y,MEAN_Y,CLIPPED_MEAN_Y,CLIPPED_SIGMA_Y,N_NOTCLIPPED_Y,RESIDUALS_Y,CLIPPED_MEAN_ERROR_Y
47,31.051878,-0.21113,17.1513,17.1537333333,17.1537333333,0.0204758936856,6,0.0174666666667,0.00835924859285,2073,31.0518845714,-0.211129714286,16.5928,16.5987428571,16.5987428571,0.0216499328368,7,0.0178326530612,0.00818290545534,2520,31.0518887143,-0.211127571429,16.452,16.4502,16.4502,0.0105750379939,7,0.00682857142857,0.0039969886624,961,31.051889,-0.211125571429,16.3622,16.3682428571,16.3682428571,0.0149332665207,7,0.0127469387755,0.00564424421082,668,31.0518894286,-0.211127571429,16.3944,16.3962714286,16.3962714286,0.0211917581207,7,0.0178530612245,0.00800973169022
48,31.030308,-0.327491333333,14.9239,14.9253333333,14.9253333333,0.025385472661,6,0.0225333333333,0.0103635758165,2074,31.0303182857,-0.327491428571,14.3669,14.3600142857,14.3600142857,0.0140717983998,7,0.012493877551,0.00531863986647,2519,31.0303267143,-0.327498285714,14.1649,14.1708142857,14.1708142857,0.0183802245106,7,0.014787755102,0.00694707187095,962,31.0303244286,-0.327493857143,14.1288,14.1291428571,14.1291428571,0.0134497856746,7,0.0107632653061,0.0050835411546,669,31.0303224286,-0.327491714286,14.1326,14.1342285714,14.1342285714,0.0177192965263,7,0.0149755102041,0.00669726457367
49,31.0275601667,-0.251882333333,16.40895,16.4009,16.4009,0.0210593605474,6,0.0155333333333,0.00859744794175,2075,31.0275661429,-0.251888285714,15.4869,15.4868,15.4868,0.00520137344499,7,0.0038,0.00196593437306,2515,31.0275627143,-0.251884142857,15.1788,15.1774571429,15.1774571429,0.0120215113315,7,0.0106775510204,0.00454370419519,963,31.0275642857,-0.251886428571,15.0118,15.0185428571,15.0185428571,0.0169962060592,7,0.0137755102041,0.00642396206634,670,31.0275597143,-0.251885285714,15.009,14.9965571429,14.9965571429,0.0211320918539,7,0.0194775510204,0.00798717996115
50,31.0231321667,-0.221078666667,15.12315,15.1192666667,15.1192666667,0.0169904548366,6,0.0119888888889,0.00693632414126,2076,31.0231347143,-0.221082142857,14.5416,14.5483142857,14.5483142857,0.0134317777327,7,0.0111918367347,0.00507673479233,2514,31.0231391429,-0.221078142857,14.3822,14.3835857143,14.3835857143,0.0103674529964,7,0.0076693877551,0.00391852890823,964,31.0231361429,-0.221076571429,14.3152,14.3170285714,14.3170285714,0.00928988917137,7,0.00748979591837,0.00351124806497,671,31.0231307143,-0.221077428571,14.3354,14.3298,14.3298,0.0160253370814,7,0.0139428571429,0.00605700808475
51,31.0195161667,-0.213950166667,16.40955,16.4042166667,16.4042166667,0.01772958137,6,0.0141777777778,0.00723807128494,2077,31.0195141429,-0.213947571429,15.8579,15.8589428571,15.8589428571,0.010679734767,7,0.00779183673469,0.00403656032309,2513,31.0195207143,-0.213949285714,15.7208,15.7169285714,15.7169285714,0.0118699758437,7,0.0107102040816,0.00448642916441,965,31.0195242857,-0.213943428571,15.6618,15.6626857143,15.6626857143,0.0118401771912,7,0.00975510204082,0.0044751663324,672,31.0195151429,-0.213946142857,15.6951,15.6928285714,15.6928285714,0.0160168406271,7,0.0131102040816,0.00605379672689
52,30.9995658333,-0.315744666667,17.10385,17.1036333333,17.1036333333,0.0177746698672,6,0.0161333333333,0.00725647858685,2079,30.9995737143,-0.315742,16.6961,16.6943,16.6943,0.00970787603664,7,0.00802857142857,0.00366923225023,2511,30.9995717143,-0.315749142857,16.5224,16.5235571429,16.5235571429,0.0103677876332,7,0.00857959183673,0.00391865538907,967,30.9995751429,-0.315739714286,16.5006,16.4969428571,16.4969428571,0.014315511781,7,0.0117102040816,0.00541075486615,674,30.9995722857,-0.315739285714,16.5334,16.5438857143,16.5438857143,0.0165713546796,7,0.0162693877551,0.00626338333854
53,30.9891563333,-0.214849,16.8061,16.8131333333,16.8131333333,0.0255150064777,3,0.0227777777778,0.0147310958583,2080,30.989144,-0.2148325,16.3831,16.3831,16.3831,0.0049,2,0.0049,0.00346482322781,2518,30.9891486667,-0.214830333333,16.2347,16.2447666667,16.2447666667,0.0153816629646,3,0.0144888888889,0.00888060725318,2218,30.9891255,-0.2148125,16.21665,16.21665,16.21665,0.02425,2,0.02425,0.0171473394438,675,30.9891441667,-0.214833333333,16.27345,16.26985,16.26985,0.0188968030806,6,0.0158,0.00771458755288
54,30.985406,-0.302570166667,15.91135,15.9107666667,15.9107666667,0.0106962090896,6,0.00983333333333,0.00436670907528,2081,30.9854155714,-0.302569857143,15.4854,15.4848285714,15.4848285714,0.008594469033,7,0.00719591836735,0.00324840395885,2510,30.9854134286,-0.302576714286,15.3017,15.3025714286,15.3025714286,0.0154041473345,7,0.0118816326531,0.00582222042943,997,30.985411,-0.302561857143,15.2756,15.2725857143,15.2725857143,0.00886605542367,7,0.00704489795918,0.00335105396588,676,30.98541,-0.302564428571,15.316,15.3149,15.3149,0.00999228273648,7,0.00922857142857,0.00377672787865
55,30.9650297143,-0.317011857143,16.5881,16.5899571429,16.5899571429,0.0113520114194,7,0.00852244897959,0.00429065701371,2083,30.9650322857,-0.317026,15.7406,15.7408714286,15.7408714286,0.0105289687849,7,0.00848163265306,0.00397957613812,2508,30.9650375714,-0.317028285714,15.4204,15.4206,15.4206,0.0192382060346,7,0.0136857142857,0.0072713584055,999,30.9650334286,-0.317018428571,15.2086,15.2124571429,15.2124571429,0.0170559463567,7,0.0141510204082,0.00644654177638,678,30.965041,-0.317014375,15.163,15.165225,15.165225,0.0119850688358,8,0.0112,0.00423736172341
56,30.9648864286,-0.297603142857,14.1432,14.1456714286,14.1456714286,0.0145747055139,7,0.0108244897959,0.00550872088882,2084,30.964894,-0.297611142857,13.8477,13.8503428571,13.8503428571,0.00753199976156,7,0.00670612244898,0.00284682832058,2507,30.9648925,-0.297613833333,13.7403,13.7370333333,13.7370333333,0.0110819172028,6,0.00972222222222,0.00452417375309,1000,30.9648881429,-0.297605142857,13.7415,13.7436714286,13.7436714286,0.00882459457356,7,0.00721632653061,0.00333538323752,679,30.9649,-0.297598875,13.83175,13.8315,13.8315,0.0114792203568,8,0.008775,0.00405851727851
57,30.9594022857,-0.275970285714,17.1371,17.1353,17.1353,0.0194727648635,7,0.0150285714286,0.00736001330966,2086,30.9594034286,-0.275968428571,16.8876,16.8845571429,16.8845571429,0.0110942529708,7,0.00890612244898,0.00419323347753,2505,30.9594082857,-0.275974285714,16.7761,16.7770571429,16.7770571429,0.0163768004151,7,0.0125224489796,0.00618984873848,1002,30.9594037143,-0.275962428571,16.8141,16.8113285714,16.8113285714,0.00813628807709,7,0.00725306122449,0.00307522783531,681,30.959406625,-0.27595775,16.9105,16.906375,16.906375,0.0194032696987,8,0.01568125,0.00686009179057
58,30.9467068333,-0.217314666667,19.1291,19.1033,19.1033,0.0683216168817,6,0.0496,0.0278921832937,2611,30.9466958,-0.2173216,18.8001,18.80988,18.80988,0.0261809396317,5,0.023416,0.0117084721463,2504,30.9467036,-0.2173024,18.7042,18.69222,18.69222,0.0395304642017,5,0.035096,0.0176785610274,1003,30.9466997143,-0.217303,18.6726,18.6592142857,18.6592142857,0.0500041834985,7,0.0411265306122,0.0188998048642,682,30.9467193333,-0.217298166667,18.7634,18.7638,18.7638,0.026749953271,6,0.0194666666667,0.0109206226929
59,30.9091147143,-0.257254,17.1073,17.1056142857,17.1056142857,0.0142780979697,7,0.0101224489796,0.0053966137747,2089,30.9091142857,-0.257256857143,16.0333,16.0341285714,16.0341285714,0.00803451737118,7,0.00614693877551,0.00303676212408,2500,30.909109,-0.257257571429,15.6093,15.6111857143,15.6111857143,0.0157577580504,7,0.0136979591837,0.00595587271733,1007,30.909103,-0.257244714286,15.3692,15.3640142857,15.3640142857,0.00807525825707,7,0.00758367346939,0.00305216073155,692,30.9091082222,-0.257243666667,15.3085,15.3073555556,15.3073555556,0.0130116282277,9,0.0101382716049,0.00433720940923
60,30.9054055,-0.246519833333,18.6091,18.6067333333,18.6067333333,0.0138204759526,6,0.0105666666667,0.00564218568103,2090,30.9054074286,-0.246524714286,18.2781,18.2854857143,18.2854857143,0.021556996118,7,0.0193265306122,0.00814777867741,2499,30.9053995,-0.246528166667,18.14245,18.1389833333,18.1389833333,0.0108331923068,6,0.00925,0.00442263223951,1008,30.905395,-0.246515857143,18.124,18.1309142857,18.1309142857,0.0158270499527,7,0.0118448979592,0.00598206259465,693,30.9053975,-0.24651625,18.17595,18.1703,18.1703,0.0387636750064,8,0.03425,0.0137050287304
61,30.8992562857,-0.285029285714,17.003,17.0005714286,17.0005714286,0.00757547061918,7,0.00615510204082,0.00286325876037,2091,30.8992524286,-0.285027571429,16.0574,16.0545571429,16.0545571429,0.0102756101165,7,0.00887755102041,0.00388381556251,2498,30.8992487143,-0.285035142857,15.7005,15.6973142857,15.6973142857,0.00908930746559,7,0.00732653061225,0.00343543530625,1009,30.899243,-0.285023285714,15.4699,15.4747142857,15.4747142857,0.00985022531598,7,0.00941632653061,0.00372303522058,694,30.8992495556,-0.285016444444,15.4322,15.4308777778,15.4308777778,0.00868290501538,9,0.00766913580247,0.00289430167179
62,30.8990104286,-0.234002428571,14.9386,14.9367571429,14.9367571429,0.0204241353825,7,0.0147469387755,0.00771959756651,2092,30.8990098571,-0.233998428571,14.4943,14.4984,14.4984,0.00960371951753,7,0.00868571428571,0.00362986478637,2497,30.8990022857,-0.234004142857,14.3312,14.3342142857,14.3342142857,0.0144344259692,7,0.0115346938776,0.00545570020465,1010,30.898997,-0.233993285714,14.2967,14.3027142857,14.3027142857,0.017190647671,7,0.015987755102,0.00649745408764,695,30.8989978889,-0.233988444444,14.3342,14.3326222222,14.3326222222,0.0147250186023,9,0.0133530864198,0.00490833953412
63,30.8902735714,-0.322753714286,18.3474,18.3479,18.3479,0.0286619708225,7,0.0237428571429,0.0108332066973,2093,30.8902727143,-0.322752,17.0067,17.0134714286,17.0134714286,0.0167354810666,7,0.0144530612245,0.00632541728189,2496,30.890271,-0.322766571429,16.4458,16.4511142857,16.4511142857,0.0118787239059,7,0.00993469387755,0.00448973562112,1011,30.8902594286,-0.322751714286,16.0885,16.0869,16.0869,0.0131533808799,7,0.0102857142857,0.00497151067256,696,30.8902691111,-0.322750111111,15.9966,15.9907888889,15.9907888889,0.0221020081765,9,0.0199234567901,0.00736733605882
64,30.8782214286,-0.204770142857,15.233,15.2284142857,15.2284142857,0.0242777045615,7,0.0160653061224,0.00917610981046,2096,30.8782172857,-0.204772142857,14.6044,14.6053285714,14.6053285714,0.00707868314745,7,0.00514693877551,0.00267549074543,2493,30.8782064286,-0.204775857143,14.4131,14.4137,14.4137,0.00251963716209,7,0.00168571428571,9.52333332143E-4,1013,30.8782091429,-0.204774857143,14.3241,14.3306857143,14.3306857143,0.0133291762227,7,0.0128979591837,0.00503795506666,699,30.8782062222,-0.204766222222,14.3502,14.3398,14.3398,0.0217468771705,9,0.0197333333333,0.00724895905682
65,30.8722598333,-0.2774975,17.9115,17.9093333333,17.9093333333,0.0151625269076,6,0.0111333333333,0.00619007568912,2098,30.872257,-0.277502428571,17.2543,17.2518,17.2518,0.00952485470455,7,0.00777142857143,0.0036000566889,2491,30.872256,-0.277510285714,17.012,17.0183428571,17.0183428571,0.00973313297716,7,0.00933469387755,0.00367877847644,1015,30.8722392857,-0.277498285714,16.9136,16.9146142857,16.9146142857,0.0114616663674,7,0.00944489795918,0.00433210268837,701,30.8722473333,-0.277493,16.9227,16.9206222222,16.9206222222,0.0123226780799,9,0.00933086419753,0.00410755935998
66,30.8647702857,-0.251101142857,16.3401,16.3426714286,16.3426714286,0.0112321877128,7,0.00999591836735,0.00424536790962,2099,30.8647647143,-0.251096571429,15.9438,15.9422,15.9422,0.00789448270268,7,0.00574285714286,0.0029838339944,2486,30.864764,-0.251095428571,15.7376,15.7401285714,15.7401285714,0.00885287915809,7,0.00604897959184,0.0033460738056,1016,30.8647494286,-0.251086857143,15.6927,15.6986,15.6986,0.0138569219423,7,0.0126571428571,0.00523742419944,702,30.8647547778,-0.251083222222,15.7431,15.7456111111,15.7456111111,0.0232012664618,9,0.018212345679,0.00773375548727
67,29.5944938571,-0.469015285714,15.1701,15.1652285714,15.1652285714,0.0111339524859,7,0.00947346938776,0.00420823848386,607,29.594525,-0.469031142857,14.1598,14.1624142857,14.1624142857,0.012744906946,7,0.0108448979592,0.00481712203738,2172,29.5945263333,-0.469047666667,13.84125,13.83965,13.83965,0.0119530679465,6,0.00928333333333,0.00487981955495,123,29.594541,-0.469055428571,13.6464,13.6509428571,13.6509428571,0.00903625351299,7,0.00873469387755,0.00341538279701,1207,29.5945358889,-0.469048555556,13.597,13.5975888889,13.5975888889,0.0164827481827,9,0.013787654321,0.00549424939423
68,29.5934344,-0.3484808,16.3232,16.32334,16.32334,0.0210593067312,5,0.015688,0.00941800828201,608,29.59346525,-0.34849925,14.9835,14.982175,14.982175,0.0214163926701,4,0.017025,0.0107081963351,1273,29.593471,-0.3485175,14.4578,14.487875,14.487875,0.0561832882181,4,0.0485625,0.0280916441091,1296,29.59348,-0.3485202,14.1107,14.10464,14.10464,0.0128370713171,5,0.010272,0.0057409128194,2563,29.5934801429,-0.348509142857,13.9898,13.9825857143,13.9825857143,0.01891344409,7,0.0164448979592,0.00714860992828
69,29.5769214,-0.4739594,19.8281,19.80768,19.80768,0.0353416128664,5,0.032984,0.0158052497608,610,29.5769554286,-0.473951857143,18.7305,18.7381285714,18.7381285714,0.0127968427229,7,0.0125469387755,0.00483675191593,1275,29.5769651429,-0.473973428571,18.3645,18.3608857143,18.3608857143,0.0234169309061,7,0.0190163265306,0.00885076794942,125,29.5769695714,-0.473986714286,18.1269,18.1091857143,18.1091857143,0.0295540390554,7,0.0275591836735,0.0111703767969,1209,29.576969125,-0.473978625,18.0411,18.0433875,18.0433875,0.0170045903729,8,0.014234375,0.00601203058199
70,29.5684858571,-0.470524857143,15.6214,15.6199714286,15.6199714286,0.00998809495431,7,0.00857551020408,0.00377514504577,611,29.5685182857,-0.470535428571,15.1602,15.1659428571,15.1659428571,0.00769264159401,7,0.00704897959184,0.00290754522613,1300,29.5685217143,-0.470549,14.9991,14.9990142857,14.9990142857,0.00651644700989,7,0.00512653061225,0.00246298545998,126,29.5685272857,-0.470557571429,14.9573,14.9577,14.9577,0.016131424523,7,0.0132,0.00609710536874,1210,29.5685315556,-0.470553,14.9753,14.9772666667,14.9772666667,0.0115163651673,9,0.0103851851852,0.0038387883891
71,29.5628024286,-0.427620428571,17.633,17.6297142857,17.6297142857,0.0217709130048,7,0.0178693877551,0.00822863166078,613,29.5628415714,-0.427636857143,16.5881,16.5898857143,16.5898857143,0.00814167911278,7,0.00684081632653,0.00307726545527,1301,29.5628408571,-0.427645857143,16.2072,16.2075285714,16.2075285714,0.0146548591927,7,0.0120612244898,0.00553901613181,128,29.56285,-0.427653285714,16.0141,16.0123714286,16.0123714286,0.011660643732,7,0.0098612244898,0.00440730906312,1212,29.5628518889,-0.427647444444,15.9326,15.9298777778,15.9298777778,0.0144659583373,9,0.0125358024691,0.00482198611244
72,29.5564255,-0.348606,18.5803,18.586325,18.586325,0.0289841659359,4,0.026325,0.014492082968,615,29.55647125,-0.3486185,17.8343,17.840325,17.840325,0.0153940532349,4,0.012725,0.00769702661747,1302,29.5564652,-0.3486258,17.5587,17.56028,17.56028,0.016661380495,5,0.012816,0.00745119587717,1297,29.5564855,-0.34863425,17.39345,17.39265,17.39265,0.0111019142494,4,0.0109,0.00555095712468,2562,29.556486,-0.348633571429,17.3278,17.3357,17.3357,0.0233255225022,7,0.0189142857143,0.0088162188202
73,29.5524298333,-0.407173166667,18.9393,18.9434,18.9434,0.0388576461802,6,0.0338333333333,0.0158635676245,616,29.5524658,-0.407191,18.3732,18.36954,18.36954,0.0204094683909,5,0.015656,0.00912739174135,1303,29.552469,-0.407190285714,18.1732,18.1627571429,18.1627571429,0.0251534068776,7,0.0218204081633,0.00950709417489,130,29.5524765,-0.407200333333,18.06465,18.0659666667,18.0659666667,0.0100529708157,6,0.00863333333333,0.00410410814961,1214,29.5524792222,-0.407199111111,18.0348,18.0316222222,18.0316222222,0.0322985303339,9,0.0233925925926,0.010766176778
74,29.5518808333,-0.374207666667,18.74545,18.74445,18.74445,0.0137291356853,6,0.0110166666667,0.00560489617309,617,29.5519234286,-0.374225285714,17.2836,17.2830571429,17.2830571429,0.00733754671786,7,0.00607755102041,0.0027733319784,1304,29.5519194286,-0.374232,16.2003,16.2007857143,16.2007857143,0.00582738083078,7,0.0052693877551,0.00220254292473,131,29.551934,-0.374239571429,15.604,15.6098285714,15.6098285714,0.0115586349028,7,0.00983265306122,0.00436875334974,1215,29.5519346667,-0.374234555556,15.3818,15.3805333333,15.3805333333,0.0161397370211,9,0.0123407407407,0.00537991234038
75,29.5505805714,-0.371701857143,16.2986,16.3010428571,16.3010428571,0.00737696359193,7,0.00687755102041,0.00278823015643,618,29.55061,-0.371716857143,15.7942,15.7935571429,15.7935571429,0.0111530722408,7,0.0101918367347,0.00421546507192,1305,29.5506082857,-0.371721857143,15.5745,15.5756857143,15.5756857143,0.0109769145511,7,0.00889795918367,0.00414888372356,132,29.5506231429,-0.371727714286,15.4905,15.4919142857,15.4919142857,0.00920658593018,7,0.00781632653061,0.00347976239931,1216,29.5506213333,-0.371724,15.5132,15.5115222222,15.5115222222,0.0150513770339,9,0.0126641975309,0.00501712567797
76,29.5456867143,-0.428094857143,17.6901,17.6882,17.6882,0.0104788221803,7,0.00871428571429,0.00396062250312,620,29.5457202857,-0.428112142857,17.0738,17.0744,17.0744,0.00819145896651,7,0.00737142857143,0.00309608047145,1307,29.5457227143,-0.428113428571,16.8238,16.8210428571,16.8210428571,0.0138449430833,7,0.0110530612245,0.00523289661632,134,29.5457255714,-0.428124857143,16.712,16.7159428571,16.7159428571,0.0142673310291,7,0.0116489795918,0.00539254425366,1218,29.5457242222,-0.428118888889,16.6886,16.6860222222,16.6860222222,0.0162097897565,9,0.0119086419753,0.00540326325217
77,29.5426647143,-0.413284142857,16.9434,16.9376857143,16.9376857143,0.0141199381394,7,0.0126734693878,0.00533683497779,621,29.542697,-0.413304714286,16.2423,16.2420142857,16.2420142857,0.0112682142801,7,0.00984081632653,0.00425898467212,1308,29.5426992857,-0.413308714286,15.9983,15.9975571429,15.9975571429,0.00717811299176,7,0.00619183673469,0.00271307169413,135,29.5427074286,-0.413320285714,15.8649,15.8604,15.8604,0.012950234416,7,0.0113428571429,0.00489472852638,1219,29.5427064444,-0.413313666667,15.8239,15.8250444444,15.8250444444,0.00872392764644,9,0.00764938271605,0.00290797588215
78,29.5369661429,-0.483147285714,16.6795,16.6825142857,16.6825142857,0.0089007910678,7,0.00773469387755,0.00336418280531,622,29.5369908571,-0.483165857143,16.3666,16.3658285714,16.3658285714,0.0082081343427,7,0.00702448979592,0.00310238317123,1309,29.5369898571,-0.483177571429,16.2381,16.2415285714,16.2415285714,0.00879426993408,7,0.00803265306122,0.00332392160114,136,29.5369928571,-0.483187,16.228,16.2279714286,16.2279714286,0.0144156377675,7,0.0119183673469,0.0054485989319,1220,29.536998,-0.483179555556,16.2768,16.2733444444,16.2733444444,0.0110984594638,9,0.00906172839506,0.00369948648793
79,29.5285888571,-0.384858714286,17.0833,17.0846571429,17.0846571429,0.01418216759,7,0.011693877551,0.00536035549928,624,29.5286151429,-0.384874571429,16.3177,16.3133,16.3133,0.0165984508744,7,0.0152,0.0062736247375,1310,29.5286178571,-0.384881857143,16.0284,16.0248285714,16.0248285714,0.0131180044525,7,0.0109959183673,0.00495813963983,138,29.5286244286,-0.384890142857,15.9048,15.9052571429,15.9052571429,0.0123623688371,7,0.0109510204082,0.00467253622267,1222,29.5286258889,-0.384886666667,15.8529,15.8548666667,15.8548666667,0.01526761278,9,0.012562962963,0.00508920426
